x_0,home_gf_last15_avg,home_gf_last5_avg,home_shot_on_target_last15_avg,home_shot_on_target_last5_avg,home_shot_last15_avg,home_shot_last5_avg,home_corner_last15_avg,home_corner_last5_avg,home_faul_againts_last15_avg,home_faul_againts_last5_avg,home_ga_last5_avg,home_zga_last5_avg,home_ga_last15_avg,home_shot_on_target_against_last5_avg,home_shot_on_target_against_last15_avg,home_shot_against_last5_avg,home_shot_against_last15_avg,home_faul_last5_avg,home_faul_last15_avg,home_card_points_last15_avg,home_card_points_last5_avg,home_cord_points_per_faul_last15_avg,home_cord_points_per_faul_last5_avg,away_gf_last15_avg,away_gf_last5_avg,away_shot_on_target_last15_avg,away_shot_on_target_last5_avg,away_shot_last15_avg,away_shot_last5_avg,away_corner_last15_avg,away_corner_last5_avg,away_faul_againts_last15_avg,away_faul_againts_last5_avg,away_ga_last5_avg,away_zga_last5_avg,away_ga_last15_avg,away_shot_on_target_against_last5_avg,away_shot_on_target_against_last15_avg,away_shot_against_last5_avg,away_shot_against_last15_avg,away_faul_last5_avg,away_faul_last15_avg,away_card_points_last15_avg,away_card_points_last5_avg,away_cord_points_per_faul_last15_avg,away_cord_points_per_faul_last5_avg
1.0,1.1333333333333333,1.0,4.2,4.0,12.066666666666666,12.0,5.6,5.6,11.466666666666667,12.4,1.0,0.2,1.6666666666666667,4.6,4.733333333333333,13.0,11.866666666666667,9.0,10.333333333333334,1.4,1.2,0.13548387095900102,0.1333333333037037,1.3333333333333333,1.2,4.2,2.2,10.933333333333334,9.2,5.066666666666666,5.8,12.133333333333333,11.4,1.2,0.2,1.4,4.6,4.866666666666666,14.4,13.866666666666667,12.8,11.4,2.466666666666667,2.2,0.21637426899319448,0.17187499997314454
1.0,1.2,1.6,4.266666666666667,4.6,12.533333333333333,12.2,4.4,4.2,11.266666666666667,10.4,1.8,0.2,1.2666666666666666,4.2,4.933333333333334,12.0,15.533333333333333,10.0,9.733333333333333,1.8,1.4,0.18493150683664852,0.139999999972,1.0666666666666667,0.8,4.333333333333333,2.2,12.666666666666666,9.8,4.466666666666667,3.6,7.866666666666666,8.4,0.4,0.6,1.4,2.4,4.666666666666667,13.6,14.2,10.8,10.733333333333333,1.6666666666666667,1.4,0.15527950309594538,0.12962962960562413
1.0,1.6,2.4,6.6,7.8,17.866666666666667,17.2,7.933333333333334,5.4,10.866666666666667,10.0,0.2,0.8,0.7333333333333333,1.4,2.0,5.6,5.933333333333334,10.0,9.866666666666667,1.6,1.2,0.16216216215120524,0.119999999976,1.6666666666666667,1.4,5.466666666666667,5.6,14.933333333333334,15.6,6.133333333333334,7.2,7.733333333333333,11.0,1.6,0.2,1.0,3.0,2.8,8.2,8.333333333333334,9.8,9.066666666666666,1.3333333333333333,1.8,0.1470588235185986,0.1836734693502707
1.0,1.6666666666666667,1.8,4.666666666666667,4.6,13.666666666666666,14.0,5.666666666666667,6.0,12.066666666666666,10.8,0.4,0.8,1.0,1.6,3.2,6.6,9.4,13.4,11.066666666666666,1.2,2.0,0.10843373493322687,0.14925373132100692,0.9333333333333333,1.0,2.6666666666666665,3.6,8.0,9.2,3.8,3.8,9.733333333333333,8.6,1.2,0.6,1.4,5.4,4.866666666666666,17.2,16.2,9.4,10.4,1.8666666666666667,1.0,0.17948717947567389,0.10638297870076957
1.0,1.1333333333333333,0.8,4.133333333333334,3.6,12.933333333333334,9.6,6.133333333333334,4.0,14.466666666666667,17.2,1.2,0.4,1.7333333333333334,3.6,5.4,11.6,15.2,13.2,12.533333333333333,1.9333333333333333,1.8,0.1542553191407311,0.13636363634297521,0.6666666666666666,0.4,2.4,1.8,7.866666666666666,6.2,4.066666666666666,4.8,8.266666666666667,9.6,2.4,0.0,1.4,5.8,4.733333333333333,12.8,13.466666666666667,11.2,11.466666666666667,1.7333333333333334,1.0,0.15116279068888588,0.0892857142697704
1.0,1.4,1.2,4.066666666666666,3.2,12.933333333333334,11.2,4.8,4.2,11.133333333333333,10.6,0.4,0.8,0.8,2.2,3.2666666666666666,6.4,8.2,8.2,10.133333333333333,1.6666666666666667,1.6,0.16447368419970568,0.19512195117192146,2.1333333333333333,2.0,6.466666666666667,5.6,18.2,19.2,7.8,9.2,9.2,10.2,1.0,0.4,1.1333333333333333,4.0,3.2666666666666666,8.0,7.933333333333334,6.6,9.733333333333333,2.066666666666667,1.8,0.2123287671087446,0.2727272726446281
1.0,0.8666666666666667,0.4,3.2666666666666666,2.0,12.133333333333333,9.4,5.6,5.0,9.8,10.4,2.8,0.2,1.6,5.6,4.333333333333333,15.8,12.6,9.0,9.2,1.5333333333333334,1.4,0.16666666665458937,0.15555555552098765,1.6,2.2,5.466666666666667,5.2,12.866666666666667,12.4,5.733333333333333,5.2,11.933333333333334,11.2,0.2,0.8,0.9333333333333333,2.8,3.6666666666666665,10.8,12.533333333333333,13.2,11.733333333333333,2.2666666666666666,2.2,0.19318181817084193,0.16666666664141416
1.0,0.8,0.8,3.6666666666666665,3.6,11.533333333333333,12.2,5.8,6.4,13.466666666666667,12.4,1.4,0.2,1.1333333333333333,4.4,4.333333333333333,11.0,10.8,11.6,10.733333333333333,1.8666666666666667,1.6,0.1739130434674588,0.13793103445897742,1.2,0.6,3.7333333333333334,3.2,11.733333333333333,9.8,4.6,3.4,11.4,11.4,0.8,0.6,1.7333333333333334,3.0,4.8,10.4,12.8,13.2,12.6,2.0,1.6,0.1587301587217603,0.12121212119375575
1.0,0.0,0.0,0.06666666666666667,0.2,0.4666666666666667,1.4,0.13333333333333333,0.4,0.6,1.8,0.6,0.8,0.2,1.4,0.4666666666666667,2.6,0.8666666666666667,2.4,0.8,0.06666666666666667,0.2,0.08333333326388888,0.08333333326388888,1.7333333333333334,2.2,4.8,5.2,14.533333333333333,13.2,5.666666666666667,4.2,9.6,9.0,2.8,0.0,1.8666666666666667,4.4,3.933333333333333,11.0,10.733333333333333,9.8,11.133333333333333,1.3333333333333333,0.2,0.11976047903474488,0.020408163261141192
1.0,1.2,1.0,4.4,4.0,12.066666666666666,12.2,4.866666666666666,3.2,10.2,11.8,1.0,0.2,1.3333333333333333,3.6,4.266666666666667,12.2,12.333333333333334,11.6,11.933333333333334,1.8666666666666667,1.8,0.15642458099684778,0.15517241376634958,1.6666666666666667,1.6,5.6,5.8,13.8,12.4,5.866666666666666,4.6,11.933333333333334,14.2,1.0,0.2,1.3333333333333333,2.8,4.0,8.6,11.466666666666667,12.0,13.4,1.8,1.8,0.1343283582022722,0.149999999975
