x_0,home_gf_last15_avg,home_gf_last5_avg,home_shot_on_target_last15_avg,home_shot_on_target_last5_avg,home_shot_last15_avg,home_shot_last5_avg,home_corner_last15_avg,home_corner_last5_avg,home_faul_againts_last15_avg,home_faul_againts_last5_avg,home_ga_last5_avg,home_zga_last5_avg,home_ga_last15_avg,home_shot_on_target_against_last5_avg,home_shot_on_target_against_last15_avg,home_shot_against_last5_avg,home_shot_against_last15_avg,home_faul_last5_avg,home_faul_last15_avg,home_card_points_last15_avg,home_card_points_last5_avg,home_cord_points_per_faul_last15_avg,home_cord_points_per_faul_last5_avg,away_gf_last15_avg,away_gf_last5_avg,away_shot_on_target_last15_avg,away_shot_on_target_last5_avg,away_shot_last15_avg,away_shot_last5_avg,away_corner_last15_avg,away_corner_last5_avg,away_faul_againts_last15_avg,away_faul_againts_last5_avg,away_ga_last5_avg,away_zga_last5_avg,away_ga_last15_avg,away_shot_on_target_against_last5_avg,away_shot_on_target_against_last15_avg,away_shot_against_last5_avg,away_shot_against_last15_avg,away_faul_last5_avg,away_faul_last15_avg,away_card_points_last15_avg,away_card_points_last5_avg,away_cord_points_per_faul_last15_avg,away_cord_points_per_faul_last5_avg
1.0,1.6666666666666667,1.6,5.466666666666667,7.0,15.866666666666667,20.6,7.4,9.6,10.133333333333333,9.6,0.8,0.4,0.6666666666666666,3.4,2.4,11.0,9.8,12.2,12.6,1.7333333333333334,2.0,0.13756613755885894,0.1639344262026337,1.8666666666666667,2.4,4.933333333333334,6.0,13.0,17.2,4.4,5.4,10.933333333333334,9.8,0.6,0.4,1.3333333333333333,2.2,4.2,8.2,13.0,10.0,9.666666666666666,1.4,1.6,0.14482758619690844,0.159999999968
1.0,2.1333333333333333,1.2,5.533333333333333,6.8,16.0,20.4,6.133333333333334,6.6,10.6,11.0,1.0,0.2,0.9333333333333333,2.8,3.2666666666666666,7.6,9.866666666666667,12.2,10.866666666666667,1.4,1.0,0.1288343558203169,0.08196721310131685,2.1333333333333333,1.8,5.466666666666667,5.8,15.866666666666667,17.4,6.333333333333333,6.8,10.733333333333333,11.4,1.4,0.0,1.8,3.8,4.666666666666667,8.2,11.466666666666667,9.8,11.266666666666667,2.0,2.2,0.17751479288890445,0.2244897958725531
1.0,1.2666666666666666,1.4,3.4,3.4,12.266666666666667,14.0,5.8,7.0,12.2,14.2,2.0,0.2,1.6666666666666667,4.8,4.266666666666667,13.2,12.2,10.2,10.2,1.4666666666666666,2.4,0.1437908496638045,0.23529411760092273,0.8666666666666667,0.6,2.6666666666666665,3.0,10.4,10.0,4.4,5.4,10.266666666666667,11.6,2.0,0.0,1.6,5.8,4.533333333333333,17.2,14.266666666666667,10.6,9.866666666666667,1.6666666666666667,2.0,0.16891891890750546,0.188679245247419
1.0,1.2666666666666666,1.0,4.066666666666666,2.8,13.333333333333334,10.0,4.733333333333333,4.4,11.466666666666667,12.0,2.6,0.0,1.5333333333333334,6.0,5.266666666666667,17.2,13.733333333333333,10.6,9.733333333333333,1.6,1.4,0.16438356163257645,0.1320754716731933,0.3333333333333333,1.0,0.9333333333333333,2.8,2.933333333333333,8.8,1.3333333333333333,4.0,3.2666666666666666,9.8,2.6,0.2,0.8666666666666667,5.4,1.8,20.4,6.8,8.6,2.8666666666666667,0.6,1.8,0.20930232553272038,0.20930232553272038
1.0,1.7333333333333334,1.2,7.6,6.0,21.133333333333333,19.4,8.866666666666667,8.2,12.4,14.4,0.4,0.6,0.6666666666666666,2.8,2.3333333333333335,9.4,8.6,13.6,10.8,1.4,2.4,0.1296296296216278,0.17647058820934258,1.5333333333333334,1.0,4.2,3.4,13.333333333333334,12.8,5.666666666666667,5.0,12.466666666666667,12.4,2.2,0.2,1.7333333333333334,5.2,5.133333333333334,15.0,14.0,11.4,10.666666666666666,2.2666666666666666,2.8,0.21249999998671873,0.24561403504462911
1.0,1.2666666666666666,1.6,3.8666666666666667,4.0,13.333333333333334,13.8,5.0,3.8,12.266666666666667,12.8,1.6,0.2,1.4,3.4,4.0,11.4,11.0,16.4,12.733333333333333,2.7333333333333334,3.4,0.21465968585263562,0.20731707314544914,1.0666666666666667,0.8,3.8,2.4,11.466666666666667,10.2,5.2,4.4,9.4,7.6,2.8,0.0,1.4,6.8,5.133333333333334,17.0,17.8,13.8,12.133333333333333,1.8,2.2,0.14835164834349715,0.1594202898319681
1.0,0.3333333333333333,1.0,0.9333333333333333,2.8,3.3333333333333335,10.0,1.6666666666666667,5.0,3.1333333333333333,9.4,1.2,0.2,0.4,3.0,1.0,12.4,4.133333333333334,11.0,3.6666666666666665,0.7333333333333333,2.2,0.19999999996363635,0.19999999996363635,1.8,1.6,5.2,5.8,13.466666666666667,17.0,5.6,5.4,13.0,14.4,1.2,0.4,0.9333333333333333,2.6,3.466666666666667,8.6,11.666666666666666,12.0,10.866666666666667,1.8,2.2,0.1656441717689789,0.18333333330277776
1.0,1.0,1.2,3.4,3.4,12.133333333333333,9.8,5.733333333333333,4.0,11.666666666666666,9.4,1.8,0.2,1.2666666666666666,6.0,3.8666666666666667,16.8,12.6,14.6,11.466666666666667,1.3333333333333333,2.4,0.11627906976068145,0.16438356162131734,0.06666666666666667,0.2,0.26666666666666666,0.8,1.7333333333333334,5.2,0.7333333333333333,2.2,2.6,7.8,1.8,0.4,0.6,8.2,2.7333333333333334,21.4,7.133333333333334,7.4,2.466666666666667,0.5333333333333333,1.6,0.2162162161577794,0.2162162161577794
1.0,0.6666666666666666,1.6,1.4666666666666666,3.4,4.8,11.8,1.8666666666666667,4.0,4.466666666666667,9.6,1.0,0.2,0.4,4.4,2.4,15.4,8.0,10.6,5.133333333333334,0.6,1.2,0.11688311686793727,0.11320754714845141,1.9333333333333333,2.2,4.933333333333334,5.6,12.733333333333333,15.8,4.466666666666667,5.6,12.466666666666667,15.8,1.0,0.2,1.1333333333333333,3.6,3.3333333333333335,11.6,9.866666666666667,10.8,12.0,2.4,2.6,0.19999999998888887,0.2407407406961591
1.0,2.3333333333333335,3.2,5.666666666666667,7.0,16.2,17.0,7.533333333333333,6.4,12.666666666666666,13.4,0.4,0.8,1.2666666666666666,2.0,4.2,8.2,11.4,6.0,9.333333333333334,1.9333333333333333,1.4,0.20714285712806121,0.23333333325555555,1.8,1.6,5.533333333333333,5.6,16.466666666666665,17.0,6.4,6.4,10.533333333333333,12.4,0.6,0.4,1.0,2.2,3.6666666666666665,10.4,12.533333333333333,13.8,12.466666666666667,2.1333333333333333,2.2,0.17112299464325545,0.1594202898319681
