x_0,home_gf_last15_avg,home_gf_last5_avg,home_shot_on_target_last15_avg,home_shot_on_target_last5_avg,home_shot_last15_avg,home_shot_last5_avg,home_corner_last15_avg,home_corner_last5_avg,home_faul_againts_last15_avg,home_faul_againts_last5_avg,home_ga_last5_avg,home_zga_last5_avg,home_ga_last15_avg,home_shot_on_target_against_last5_avg,home_shot_on_target_against_last15_avg,home_shot_against_last5_avg,home_shot_against_last15_avg,home_faul_last5_avg,home_faul_last15_avg,home_card_points_last15_avg,home_card_points_last5_avg,home_cord_points_per_faul_last15_avg,home_cord_points_per_faul_last5_avg,away_gf_last15_avg,away_gf_last5_avg,away_shot_on_target_last15_avg,away_shot_on_target_last5_avg,away_shot_last15_avg,away_shot_last5_avg,away_corner_last15_avg,away_corner_last5_avg,away_faul_againts_last15_avg,away_faul_againts_last5_avg,away_ga_last5_avg,away_zga_last5_avg,away_ga_last15_avg,away_shot_on_target_against_last5_avg,away_shot_on_target_against_last15_avg,away_shot_against_last5_avg,away_shot_against_last15_avg,away_faul_last5_avg,away_faul_last15_avg,away_card_points_last15_avg,away_card_points_last5_avg,away_cord_points_per_faul_last15_avg,away_cord_points_per_faul_last5_avg
1.0,1.0666666666666667,1.4,3.2666666666666666,3.2,10.533333333333333,13.2,3.6666666666666665,4.2,11.333333333333334,10.8,0.8,0.4,1.4,3.0,3.8,7.8,12.333333333333334,13.0,11.466666666666667,1.7333333333333334,2.4,0.15116279068888588,0.18461538458698226,0.8666666666666667,1.4,3.533333333333333,3.8,10.266666666666667,10.6,5.0,5.4,11.133333333333333,11.2,0.8,0.4,1.0,4.4,4.933333333333334,13.0,13.933333333333334,12.4,10.666666666666666,1.2666666666666666,2.2,0.11874999999257813,0.17741935481009366
1.0,1.1333333333333333,1.0,4.4,3.6,16.0,14.0,6.666666666666667,6.0,8.066666666666666,7.2,1.4,0.4,0.9333333333333333,5.0,3.3333333333333335,13.8,9.8,8.8,11.133333333333333,1.6666666666666667,2.2,0.1497005987934311,0.2499999999431818,1.0666666666666667,0.8,3.533333333333333,2.8,9.866666666666667,11.0,4.866666666666666,4.8,11.4,12.8,2.0,0.0,1.6,3.8,4.666666666666667,13.6,15.666666666666666,9.2,9.533333333333333,1.6666666666666667,2.6,0.1748251748129493,0.28260869559073726
1.0,1.6,1.8,4.8,6.4,14.866666666666667,17.4,6.133333333333334,6.8,10.266666666666667,8.4,1.2,0.2,1.0666666666666667,4.0,3.066666666666667,12.2,10.2,11.0,10.2,1.0666666666666667,1.8,0.10457516339185782,0.16363636360661157,0.5333333333333333,1.6,1.3333333333333333,4.0,3.7333333333333334,11.2,1.4,4.2,3.2,9.6,1.4,0.0,0.4666666666666667,4.8,1.6,15.0,5.0,12.6,4.2,0.6666666666666666,2.0,0.15873015870496346,0.15873015870496346
1.0,1.2,2.0,4.066666666666666,4.4,12.666666666666666,13.8,5.266666666666667,5.2,9.666666666666666,9.2,1.6,0.2,1.5333333333333334,4.6,4.133333333333334,12.6,12.266666666666667,8.0,9.133333333333333,1.2666666666666666,1.8,0.13868613137673824,0.22499999994375,1.2666666666666666,1.0,3.533333333333333,3.8,9.666666666666666,8.2,4.333333333333333,4.6,12.0,11.6,1.8,0.2,1.7333333333333334,4.4,4.666666666666667,15.0,13.866666666666667,8.6,10.0,2.066666666666667,2.0,0.20666666665288888,0.23255813948080042
1.0,1.3333333333333333,1.0,5.4,4.2,14.466666666666667,15.8,5.933333333333334,5.4,11.4,11.4,1.6,0.2,1.0,5.8,5.0,16.0,13.466666666666667,10.0,12.266666666666667,2.0,2.2,0.1630434782520085,0.219999999956,1.4666666666666666,1.6,4.466666666666667,3.6,12.266666666666667,9.4,5.866666666666666,4.6,10.866666666666667,10.4,2.0,0.0,1.4,5.0,3.6,14.4,10.733333333333333,9.0,11.066666666666666,1.6666666666666667,1.8,0.15060240962948176,0.19999999995555556
1.0,1.8666666666666667,1.8,4.533333333333333,4.8,11.933333333333334,14.2,4.8,6.0,9.133333333333333,8.0,1.4,0.2,1.2666666666666666,4.6,4.466666666666667,10.2,12.666666666666666,10.0,9.866666666666667,1.4666666666666666,1.0,0.1486486486386048,0.09999999998,2.8,3.8,6.533333333333333,7.8,18.0,20.6,6.866666666666666,9.0,9.333333333333334,7.0,0.6,0.8,0.8,3.4,3.4,10.6,9.733333333333333,9.4,9.933333333333334,0.6666666666666666,0.6,0.06711409395522724,0.06382978722046175
1.0,1.8666666666666667,1.4,6.133333333333334,6.0,13.933333333333334,15.0,5.733333333333333,5.8,10.666666666666666,11.4,1.4,0.2,1.6666666666666667,5.0,4.133333333333334,15.6,11.133333333333333,6.6,10.066666666666666,0.8666666666666667,1.2,0.08609271522608657,0.1818181817630854,1.5333333333333334,2.0,5.266666666666667,5.0,14.533333333333333,14.4,5.4,5.8,10.866666666666667,10.8,0.2,0.8,0.6,4.0,3.1333333333333333,12.2,8.933333333333334,8.6,10.0,1.6,1.6,0.1599999999893333,0.18604651158464033
1.0,1.3333333333333333,1.8,3.8666666666666667,3.6,11.4,11.0,4.8,4.0,13.333333333333334,14.4,1.6,0.4,1.4,3.4,4.333333333333333,11.8,13.466666666666667,9.0,11.466666666666667,2.1333333333333333,2.4,0.18604651161709032,0.2666666666074074,0.8666666666666667,1.2,3.7333333333333334,4.6,9.466666666666667,9.2,4.933333333333334,4.8,10.066666666666666,8.8,0.8,0.4,0.9333333333333333,2.6,3.6,11.6,11.466666666666667,9.6,8.866666666666667,1.6,2.6,0.1804511278059811,0.2708333332769097
1.0,0.7333333333333333,1.0,3.8,3.8,12.533333333333333,14.6,5.933333333333334,6.6,9.066666666666666,7.4,1.0,0.2,1.4666666666666666,4.0,3.933333333333333,12.2,13.6,10.4,9.133333333333333,1.8,2.8,0.1970802919564175,0.2692307691789941,1.0666666666666667,1.2,3.1333333333333333,2.8,8.066666666666666,8.6,3.4,3.0,11.533333333333333,12.0,2.0,0.2,2.0,5.8,5.333333333333333,16.6,15.866666666666667,8.8,9.666666666666666,1.3333333333333333,1.0,0.13793103447324612,0.1136363636105372
1.0,1.5333333333333334,1.4,4.4,3.4,13.8,11.4,4.133333333333334,3.4,9.733333333333333,7.2,2.6,0.0,2.066666666666667,6.8,5.133333333333334,17.0,14.333333333333334,10.2,10.466666666666667,2.4,3.0,0.22929936304271978,0.2941176470011534,0.4,1.2,1.2666666666666666,3.8,3.8,11.4,1.1333333333333333,3.4,4.0,12.0,1.0,0.4,0.3333333333333333,3.6,1.2,11.6,3.8666666666666667,10.6,3.533333333333333,0.8,2.4,0.22641509429690282,0.22641509429690282
