x_0,home_gf_last15_avg,home_gf_last5_avg,home_shot_on_target_last15_avg,home_shot_on_target_last5_avg,home_shot_last15_avg,home_shot_last5_avg,home_corner_last15_avg,home_corner_last5_avg,home_faul_againts_last15_avg,home_faul_againts_last5_avg,home_ga_last5_avg,home_zga_last5_avg,home_ga_last15_avg,home_shot_on_target_against_last5_avg,home_shot_on_target_against_last15_avg,home_shot_against_last5_avg,home_shot_against_last15_avg,home_faul_last5_avg,home_faul_last15_avg,home_card_points_last15_avg,home_card_points_last5_avg,home_cord_points_per_faul_last15_avg,home_cord_points_per_faul_last5_avg,away_gf_last15_avg,away_gf_last5_avg,away_shot_on_target_last15_avg,away_shot_on_target_last5_avg,away_shot_last15_avg,away_shot_last5_avg,away_corner_last15_avg,away_corner_last5_avg,away_faul_againts_last15_avg,away_faul_againts_last5_avg,away_ga_last5_avg,away_zga_last5_avg,away_ga_last15_avg,away_shot_on_target_against_last5_avg,away_shot_on_target_against_last15_avg,away_shot_against_last5_avg,away_shot_against_last15_avg,away_faul_last5_avg,away_faul_last15_avg,away_card_points_last15_avg,away_card_points_last5_avg,away_cord_points_per_faul_last15_avg,away_cord_points_per_faul_last5_avg
1.0,0.2287159396249847,0.051483171734641765,0.5398963542166084,1.2378129950956784,0.5786487992543041,1.7005822022277377,1.0826587971744677,2.1556612089337266,-0.30961546806797013,-0.7623805347638051,-0.6094694723101589,0.10541272063984496,-0.9982202189343946,-0.20932557502554444,-0.9555438321440312,-0.003828034183606676,-0.25627811405771583,0.7935759947940678,1.052157596036226,0.16556616667003748,0.3773662027574424,-0.66045311870099,-0.034585669934481145,1.2559826076283103,1.728777647009281,1.0256428423032329,1.6403346455145553,0.6775562790658768,1.9754843974130314,-0.043781668110776634,0.5260488827779796,0.30420553954128754,-0.3948390127453045,-1.4035841711386388,0.7156438219574276,-0.2744868080822131,-1.6709924124652475,-0.17693101994083993,-1.407575168770384,-0.024792702340416306,-0.6000890041890297,-0.4691215757360269,-0.8167161373342949,-0.4036784306462493,-0.6737348093315413,-0.11348023013937021
1.0,0.9861488280074213,-0.4644557105953227,0.5798632646320079,1.1296928721876023,0.6105374393267385,1.650810106621775,0.3505224655329217,0.5041846799500841,-0.13054354309674168,-0.13006797325870698,-0.2597000460829003,-0.8392474297095256,-0.37591838345154843,-0.6851583455714196,-0.19427548191671107,-1.1270016194619326,-0.2335908797965271,0.7935759947940678,0.3066203462803983,-0.49386830912685703,-1.1179794646317405,-0.8764195016853651,-1.3755076714962255,1.7322136044995817,0.8866762008354221,1.4440710012117957,1.4971625262394508,1.5537661996803978,2.039882839469308,1.385361961959404,1.4809578731072888,0.22375163407804027,0.3750144598041054,-0.20784335989438882,-1.1684805906536622,0.6620989324660841,-0.5885493692557895,0.17977416364816698,-1.407575168770384,-0.44064275505487377,-0.6976270146362173,0.19350228168146963,0.41540885546428064,0.5432048680843885,0.35776433234912414,1.134441272299107
1.0,-0.4205122504171041,-0.2064862694303406,-0.6990778686607774,-0.7083492172496912,-0.2823444827014262,0.05810304723099436,0.1578550098377777,0.7243815504812366,0.4834173425188984,1.3152178816100881,1.4891470850533932,-0.8392474297095256,1.3354116641262785,0.9009508895814975,0.684111076037889,0.722931344525898,0.5604623193450807,-0.20106201912211613,0.019875250220463953,-0.36198141396747824,0.9755044697131154,-0.506495014996875,1.1328052489484841,-0.5298836306389578,-0.7975266915122963,-0.7526768330581596,-0.5072471436120113,-0.11714574195659551,-0.3428595166129234,-0.043781668110776634,0.5260488827779796,0.036025854663798276,0.4712461438727813,0.6889622485387988,-1.1684805906536622,0.2607050436596712,0.7645044347560334,0.07785839690845042,0.9173186000634963,0.31873560207587487,-0.3074749728474656,-0.38629359355883947,-0.26910502942381664,0.22757710184084232,0.08650724032053658,0.4414827117633094
1.0,-0.4205122504171041,-0.7224251517603048,-0.29940876450678205,-1.0327095859739197,-0.02723536212195058,-0.9373388648882438,-0.45868084838668194,-0.7068981079712536,0.20201860327839694,0.3215838563877916,2.5384553637351694,-1.7839075800588962,1.0242607463848556,1.8526164306732478,1.5624976339924892,2.044312033088634,1.082268707352423,-0.0021344163388791765,-0.1808463170214898,-0.09820762364872015,-0.5198411976760674,0.002832136425637519,-0.5557742215383602,-1.482345624381501,-0.23612572739639018,-2.1125683495109886,-0.6504192628871158,-2.3993669305339522,-0.7292501689505824,-2.3106991502910645,-0.4288601075513303,-2.779860836549842,-0.3948390127453045,1.5857678569719866,-0.22641838434811726,-1.2110725486305098,0.4938936739536692,-2.0114148212557326,1.7439474956488759,-1.706273350272788,-1.2828550773193463,-3.2852729697603844,-2.4595494610657287,-0.08805066440270351,1.3608727639506266,0.8405533705173345
1.0,0.3369206379653328,-0.4644557105953227,1.8188374875093933,0.697212380555298,1.838250082115465,1.4019496285919657,1.9303956022331,1.3849721620746933,0.5601624532208538,1.4055482475393883,-1.3090083247646764,1.0500728709892153,-0.9982202189343946,-0.6851583455714196,-1.014102936007671,-0.5323803096087011,-0.6646483307591147,1.4898226045353968,0.27794583667440503,-0.49386830912685703,0.9755044697131154,-0.8567497010084615,0.17049651858838683,0.660693861539221,-0.23612572739639018,0.45030412380395896,-0.22090290506180246,0.7794411535559376,0.5587186721749482,0.8925538136593419,0.25321774268389086,0.9210188147595134,0.8561728801474867,0.9878974513498616,-0.22641838434811726,0.5283009695306131,0.3585882935524868,0.5364793472371739,0.349011234348548,0.24641385377770814,0.08267706894128699,-0.05498166485009195,0.9630199633747585,1.4900881668150256,1.461780696701,1.5432096970666858
1.0,-0.4205122504171041,0.051483171734641765,-0.41930949575298054,-0.38398884852546294,-0.02723536212195058,0.00833095162503263,-0.30454688383056705,-1.0371934137679824,0.5089990460862173,0.6829053201049907,0.789608232598876,-0.8392474297095256,0.7131098286434321,-0.20932557502554444,0.4498746605833291,0.12831003467266708,0.15209210264368242,2.8823158240180535,1.1095066152482125,2.14386959406072,2.4708501371022984,1.246330087176328,0.6751218285954643,-0.1727103829855043,-0.5168262094543432,0.1364830046225365,-0.9367635014373247,0.20888585641159824,-0.2784610745566471,0.5475881098492982,-0.1560289674572416,-0.3126077356769383,-1.453387537500744,1.8847030597830488,-1.1684805906536622,-0.14068884514674213,1.4410313367619447,0.5364793472371739,0.8656542940894103,1.2769987670265812,1.2531331943075439,0.5524235377826127,0.004700524531422269,0.5432048680843885,-0.562527170401486,-0.12469801636102976
1.0,-1.9353780271819776,-0.7224251517603048,-2.17785355403056,-1.0327095859739197,-2.418883367554535,-0.9373388648882438,-2.231221440782004,-0.37660280217452524,-2.995694342636396,-0.8527109006931045,0.09006938014435835,-0.8392474297095256,-1.6205220544172407,-0.5265474220561278,-2.1852850132804713,0.45865520681335115,-2.1846930262587643,0.19679318644435778,-2.7902266911668874,-1.8127372607206453,0.6764353362352793,0.8837466612577033,0.555420010694173,1.1369248584104925,0.6059757187774691,1.2348569217575143,1.4971625262394508,0.8201951033519617,1.9110859553567552,0.8432729988293353,0.5260488827779796,1.135562562661505,1.8184897208342492,-0.5067785627054513,0.7156438219574276,-1.0772745856950388,-1.4003816516628829,-0.7374677370092793,-1.3042465568222112,-0.3864014438312491,0.375291100282851,0.027846317327095485,0.004700524531422269,0.5432048680843885,-0.01683284910467908,0.3380356722388831
1.0,-0.8533310437784964,-0.4644557105953227,-0.6990778686607774,-0.7083492172496912,-0.314233122773861,-0.9871109604942055,0.11932151869874912,-0.9270949785024062,0.2787637139803517,-0.8527109006931045,1.1393776588261346,-0.8392474297095256,0.4019589109020091,1.8526164306732478,0.3327564528560491,1.9121739642323612,0.6965857249122136,1.9871416114934888,0.5646909327343386,-0.6257552042862359,0.9755044697131154,-1.1869540293253527,-0.027238152045235584,-1.9585766212527724,-1.3589276556282024,-2.635603548146692,-2.08214045563816,-2.76615247869817,-1.88842212596356,-2.75422648376112,-1.6566002379747282,-3.0480405214273314,-1.3571558534320673,0.39002704572773644,0.7156438219574276,-1.7462644003723937,2.3881689995702207,-1.2980044540777187,2.0022690255193067,-1.6158711649000796,-1.8680831400024742,-3.450928934114758,-2.596452238043348,-0.4036784306462493,1.5790520752825024,0.9743418661312551
1.0,-1.394354535480237,0.051483171734641765,-1.8581182707073638,-0.7083492172496912,-2.0681083267577565,-0.48939000443458647,-2.115620967364918,-0.9270949785024062,-2.484060271290029,-0.7623805347638051,-0.2597000460829003,-0.8392474297095256,-1.6205220544172407,0.5837290425509145,-0.9555438321440312,1.4496907232354033,-0.8688334391098138,-0.0021344163388791765,-2.1593874798350328,-2.0765110510394034,-0.8189103311539039,-1.1720139091056279,-0.8644392860411615,1.375040356846128,1.4480771649513284,1.0256428423032329,1.3539904069643462,0.596048379473828,1.5246953030190962,0.0054991467192294355,0.6624644528250233,0.9210188147595134,2.492111509314983,-0.8057137655165137,-0.22641838434811726,-0.675880696888626,-0.7238547496569715,-0.8393835037489955,-0.5292819672109179,-0.8745732448438728,-0.20993696240027704,0.49720488299782156,1.2368255173299973,1.17446040057148,1.0673224185659322,1.4489081301309117
1.0,1.3107629230284659,2.115238701054499,0.6597970854628072,1.2378129950956784,0.65837039943539,0.804684481320423,1.1597257794525249,0.39408624468450826,0.6624892674901268,0.9538964178928897,-1.3090083247646764,1.994733021338586,0.4019589109020091,-1.3196020396325863,0.6255519721742493,-0.9287945161775223,0.2882155082108154,-2.289801848346102,-0.35289337465744947,0.5612268521481739,-0.5198411976760674,1.0604135858517716,1.100728290741173,1.1369248584104925,0.6059757187774691,1.4963745210753658,1.3539904069643462,1.7371589737625062,1.9110859553567552,1.4346427767894108,1.2081267330132006,0.1432977286147937,0.8561728801474867,-1.4035841711386388,0.7156438219574276,-0.9434766227595679,-1.6709924124652475,-0.5845940868997052,-0.8392678030554351,-0.15135576186220775,1.2531331943075439,0.6904701747445913,0.6892144094195195,0.5432048680843885,0.1560605139008697,-0.12469801636102976
